sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K28-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-025,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K28-028,R02,100.0,strict_dynamic_link_certificate_failed,,,True
