sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K19-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-018,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K19-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
