sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K24-023,R02,100.0,strict_dynamic_link_certificate_failed,,,True
