sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-005,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K20-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K20-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
