sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K22-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K22-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
