block_id,block_start,block_end,hover_x,hover_y,altitude,access_margin,backhaul_margin,joint_margin,energy,energy_ok,pass
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,357.3179626464844,-6.511714840982364,4.036497412127446,-6.511714840982364,0.42751694850471406,True,False
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,407.3179626464844,-6.514461806247908,4.029937624724909,-6.514461806247908,0.4276544883295397,True,False
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,457.3179626464844,-6.518438422010561,4.0219931428580225,-6.518438422010561,0.4278188894040757,True,False
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,507.3179626464844,-6.523641312266022,4.012671570016209,-6.523641312266022,0.4280100730315083,True,False
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,557.3179626464844,-6.530066070825285,4.001981786358357,-6.530066070825285,0.42822794808060965,True,False
1,932.959211783449,1782.7789683566439,109.21938094629621,23.042277777777777,607.3179626464844,-6.537707273703916,3.989933920804276,-6.537707273703916,0.42847241120046087,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,357.3179626464844,-6.506454625596177,4.03623755782786,-6.506454625596177,0.4275219672736143,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,407.3179626464844,-6.50920491897358,4.02967816261345,-6.50920491897358,0.4276595029894399,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,457.3179626464844,-6.513186348910395,4.021734154928595,-6.513186348910395,0.42782389916131547,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,507.3179626464844,-6.5183955312324855,4.012413137358436,-6.5183955312324855,0.4280150770994381,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,557.3179626464844,-6.524828049106844,4.0017239890091645,-6.524828049106844,0.4282329456806703,True,False
1,932.959211783449,1782.7789683566439,109.21954731980499,23.04232638888889,607.3179626464844,-6.532478465475634,3.9896768376045912,-6.532478465475634,0.4284774015632308,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,358.5780029296875,-6.501400074067391,4.035650902838398,-6.501400074067391,0.4275335706965576,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,408.5780029296875,-6.504184698886945,4.02905719651649,-6.504184698886945,0.42767177721602556,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,458.5780029296875,-6.508201832573903,4.021079191728035,-6.508201832573903,0.4278368410240386,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,508.5780029296875,-6.513448056785933,4.011724522007626,-6.513448056785933,0.4280286831269252,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,558.5780029296875,-6.519918918392577,4.001002096504195,-6.519918918392577,0.4282472121045693,True,False
1,932.959211783449,1782.7789683566439,109.21971369331375,23.042375,608.5780029296875,-6.527608942024671,3.9889220719913254,-6.527608942024671,0.4284923243257391,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,350.16815185546875,-6.496095838197078,4.036006411073799,-6.496095838197078,0.42752488628756513,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,400.16815185546875,-6.498675839232405,4.029647100571253,-6.498675839232405,0.42765855913958284,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,450.16815185546875,-6.5024902262374695,4.021902529668722,-6.5024902262374695,0.42781909944579893,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,500.16815185546875,-6.507535748550765,4.012780112770983,-6.507535748550765,0.42800643033808816,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,550.1681518554688,-6.513808116545292,4.002288543879672,-6.513808116545292,0.42822046249095025,True,False
1,932.959211783449,1782.7789683566439,109.21988006682253,23.04242361111111,600.1681518554688,-6.5213020137396995,3.9904377692471797,-6.5213020137396995,0.4284610943321424,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,350.16815185546875,-6.491291211287759,4.035210867177668,-6.491291211287759,0.42754025273239016,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,400.16815185546875,-6.493874067324668,4.028852720619483,-6.493874067324668,0.4276739133582548,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,450.16815185546875,-6.497692672180065,4.021109564906155,-6.497692672180065,0.42783443900662127,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,500.16815185546875,-6.5027437680069795,4.011988811742398,-6.5027437680069795,0.42802175283033395,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,550.1681518554688,-6.509023055712547,4.001499151974102,-6.509023055712547,0.4282357655281761,True,False
1,932.959211783449,1782.7789683566439,109.22004644033129,23.042472222222223,600.1681518554688,-6.516525207109169,3.989650528257016,-6.516525207109169,0.42847637555540796,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,345.689697265625,-6.486468466162478,4.034738523776184,-6.486468466162478,0.4275484091339601,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,395.689697265625,-6.488943162482514,4.02850614573326,-6.488943162482514,0.42767964546424175,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,445.689697265625,-6.492655169665497,4.020888465707486,-6.492655169665497,0.42783775010728,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,495.689697265625,-6.497601316850535,4.011892776374822,-6.497601316850535,0.4280226473660398,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,545.689697265625,-6.503777388767858,4.001527651255557,-6.503777388767858,0.42823424907598856,True,False
1,932.959211783449,1782.7789683566439,109.22021281384006,23.042520833333334,595.689697265625,-6.511178137670285,3.9898029177393823,-6.511178137670285,0.42847245481304663,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,345.689697265625,-6.481970212650992,4.033586207027824,-6.481970212650992,0.4275706707139204,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,395.689697265625,-6.484447472761957,4.027355481221505,-6.484447472761957,0.4277018896577505,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,445.689697265625,-6.488163322851733,4.019739817466601,-6.488163322851733,0.42785997339080023,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,495.689697265625,-6.4931145854972385,4.010746504592078,-6.4931145854972385,0.42804484624594874,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,545.689697265625,-6.499297036719625,4.00038411161006,-6.499297036719625,0.4282564200933858,True,False
1,932.959211783449,1782.7789683566439,109.22037918734883,23.042569444444442,595.689697265625,-6.50670541795256,3.9886624607619723,-6.50670541795256,0.428494594548427,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,340.78533935546875,-6.477528881912576,4.032791920426348,-6.477528881912576,0.4275849575402928,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,390.78533935546875,-6.479807596165571,4.026699248559382,-6.479807596165571,0.4277135181223276,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,440.78533935546875,-6.483405674060208,4.019221414236341,-6.483405674060208,0.4278689461666096,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,490.78533935546875,-6.488240753574502,4.0103655750460945,-6.488240753574502,0.42805116727255965,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,540.7853393554688,-6.494308704675191,4.000140170433838,-6.494308704675191,0.42826009456358827,True,False
1,932.959211783449,1782.7789683566439,109.2205455608576,23.042618055555554,590.7853393554688,-6.501604359394122,3.9885548951429826,-6.501604359394122,0.42849562889204185,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,327.4838562011719,-6.473860466293075,4.032669616297696,-6.473860466293075,0.4275844466540633,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,377.4838562011719,-6.47487075146131,4.026948465642818,-6.47487075146131,0.42770582770560206,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,427.4838562011719,-6.478142340463222,4.019840945105784,-6.478142340463222,0.42785408926428553,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,477.4838562011719,-6.482653043547671,4.011353862571923,-6.482653043547671,0.42802916031626104,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,527.4838562011719,-6.488399001479877,4.001495313328135,-6.488399001479877,0.42823095732820604,True,False
1,932.959211783449,1782.7789683566439,109.22071193436638,23.042666666666666,577.4838562011719,-6.495375311701977,3.990274654546539,-6.495375311701977,0.4284593844446929,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,327.4838562011719,-6.469826031507836,4.030982650667923,-6.469826031507836,0.42761704663835237,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,377.4838562011719,-6.470837255520308,4.025263720432619,-6.470837255520308,0.42773840414618597,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,427.4838562011719,-6.474111883265579,4.01815895430579,-6.474111883265579,0.4278866369933719,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,477.4838562011719,-6.478626772261663,4.009675154912756,-6.478626772261663,0.4280616742071657,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,527.4838562011719,-6.484378056117819,3.999820411304512,-6.484378056117819,0.4282634323024447,True,False
1,932.959211783449,1782.7789683566439,109.22087830787514,23.042715277777777,577.4838562011719,-6.491360823203578,3.988604073470654,-6.491360823203578,0.42849181547888504,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,323.1655578613281,-6.466135491694459,4.029546559504794,-6.466135491694459,0.4276438708190502,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,373.1655578613281,-6.46673434333519,4.023949996988506,-6.46673434333519,0.4277628787725338,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,423.1655578613281,-6.469904536510029,4.016967662588613,-6.469904536510029,0.42790876188784477,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,473.1655578613281,-6.474316379944341,4.00860624104304,-6.474316379944341,0.4280814503259349,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,523.1655578613281,-6.479966091346824,3.9988737044549367,-6.479966091346824,0.4282808617275213,True,False
1,932.959211783449,1782.7789683566439,109.22104468138392,23.04276388888889,573.1655578613281,-6.4868488402712785,3.987779287169076,-6.4868488402712785,0.4285069014076379,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,323.1655578613281,-6.462412343937288,4.027504300889618,-6.462412343937288,0.42768335193504786,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,373.1655578613281,-6.463011709150095,4.021910367829946,-6.463011709150095,0.42780233194336076,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,423.1655578613281,-6.466184619885851,4.014931309224636,-6.466184619885851,0.42794818085665387,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,473.1655578613281,-6.470600241948972,4.006573803558652,-6.470600241948972,0.4281208288848266,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,523.1655578613281,-6.476254786575296,3.996845815499924,-6.476254786575296,0.42832019372613594,True,False
1,932.959211783449,1782.7789683566439,109.22121105489268,23.0428125,573.1655578613281,-6.483143415067914,3.9857565708107785,-6.483143415067914,0.42854618076152307,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,310.46063232421875,-6.459454948822739,4.026484273376241,-6.459454948822739,0.42770033138140556,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,360.46063232421875,-6.458836846796714,4.021245883536139,-6.458836846796714,0.4278124458078807,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,410.46063232421875,-6.461695856002976,4.014621582307683,-6.461695856002976,0.4279514380487832,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,460.46063232421875,-6.465799389319173,4.006617711369145,-6.465799389319173,0.42811724157152475,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,510.46063232421875,-6.471143920833001,3.9972419030466853,-6.471143920833001,0.42830977729638575,True,False
1,932.959211783449,1782.7789683566439,109.22137742840145,23.04286111111111,560.4606323242188,-6.477724869959644,3.986503056242327,-6.477724869959644,0.428528953783461,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,293.5373840332031,-6.45698271869081,4.025544583534284,-6.45698271869081,0.4277148492979334,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,343.5373840332031,-6.45474057201254,4.020779112102801,-6.45474057201254,0.4278178252917655,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,393.5373840332031,-6.4571796568844775,4.014626640186194,-6.4571796568844775,0.42794769138083694,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,443.5373840332031,-6.46086519477511,4.007093061378399,-6.46086519477511,0.4281043853679002,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,493.5373840332031,-6.46579401420496,3.9981855657763816,-6.46579401420496,0.4282878324619641,True,False
1,932.959211783449,1782.7789683566439,109.22154380191022,23.04290972222222,543.5373840332031,-6.471961883628552,3.9879126172644277,-6.471961883628552,0.4284979454553889,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,287.2444610595703,-6.454115797576804,4.0234709597348655,-6.454115797576804,0.42775359848639083,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,337.2444610595703,-6.451599106409532,4.018883125198997,-6.451599106409532,0.4278531568767917,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,387.2444610595703,-6.453551591871232,4.012908459001395,-6.453551591871232,0.4279796043762436,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,437.2444610595703,-6.457083048240676,4.005552683386412,-6.457083048240676,0.4281328804372403,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,487.2444610595703,-6.461859171836167,3.9968228181683827,-6.461859171836167,0.4283129119092578,True,False
1,932.959211783449,1782.7789683566439,109.22171017541899,23.04295833333333,537.2444610595703,-6.467875857801971,3.986727158549243,-6.467875857801971,0.4285196132119972,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,282.9689178466797,-6.451294292372751,4.021047213742449,-6.451294292372751,0.4277995678935339,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,332.9689178466797,-6.448668979438793,4.016581020687937,-6.448668979438793,0.42789679379816903,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,382.9689178466797,-6.450212082173053,4.010728441284897,-6.450212082173053,0.4280209049411787,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,432.9689178466797,-6.4536393906400775,4.003495078841894,-6.4536393906400775,0.42817184191608026,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,482.9689178466797,-6.4583125523605105,3.99488783433344,-6.4583125523605105,0.4283495327116368,True,False
1,932.959211783449,1782.7789683566439,109.22187654892775,23.043006944444443,532.9689178466797,-6.464227547246097,3.9849148845951277,-6.464227547246097,0.42855389288238477,True,False
