sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-006,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K21-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K21-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
