sortie,candidate_relay,candidate_hover,reason,min_access_margin,min_backhaul_margin,rejected
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-007,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R01,200.0,strict_dynamic_link_certificate_failed,,,True
K27-008,R02,200.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-009,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-011,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-012,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-013,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-014,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-019,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-020,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-021,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-022,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-024,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-026,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R01,100.0,strict_dynamic_link_certificate_failed,,,True
K27-027,R02,100.0,strict_dynamic_link_certificate_failed,,,True
